action,arm,estimated_count,estimated_mean_reward,execution_count,execution_mean_reward,mean_reward,pull_count,reward_sum,service_id,source_plane,target_plane
move,"[""move"", 2, 6, 1]",4.0,1.492958866933558,4.0,0.7219646841319268,1.1074617755327425,8.0,8.85969420426194,2,6,1
move,"[""move"", 2, 6, 2]",5.0,1.7239376509021482,5.0,0.737169311359202,1.230553481130675,10.0,12.305534811306751,2,6,2
move,"[""move"", 2, 6, 3]",7.0,2.076241635335691,7.0,0.7428402155734081,1.4095409254545497,14.0,19.733572956363695,2,6,3
move,"[""move"", 2, 6, 4]",7.0,2.0271395625425233,7.0,0.7453400538963733,1.3862398082194483,14.0,19.407357315072275,2,6,4
move,"[""move"", 2, 6, 5]",6.0,1.7451462279419399,6.0,0.760286554712763,1.2527163913273516,12.0,15.03259669592822,2,6,5
move,"[""move"", 2, 6, 7]",7.0,2.0245431341798765,7.0,0.742326168169584,1.3834346511747302,14.0,19.368085116446224,2,6,7
move,"[""move"", 2, 6, 8]",6.0,1.8149122429393205,6.0,0.7525912504351936,1.2837517466872568,12.0,15.405020960247082,2,6,8
move,"[""move"", 2, 6, 9]",6.0,1.84814661405711,6.0,0.7468373159291058,1.2974919649931083,12.0,15.569903579917298,2,6,9
move,"[""move"", 2, 7, 0]",5.0,1.679989510254675,5.0,0.7337646800350719,1.2068770951448733,10.0,12.068770951448732,2,7,0
move,"[""move"", 2, 7, 1]",6.0,1.8937390063644213,6.0,0.7524515158060855,1.3230952610852535,12.0,15.877143133023042,2,7,1
move,"[""move"", 2, 7, 2]",5.0,1.84073650236611,5.0,0.7435998579174046,1.2921681801417573,10.0,12.921681801417572,2,7,2
move,"[""move"", 2, 7, 3]",6.0,1.9726791490703854,6.0,0.7419764830025121,1.3573278160364488,12.0,16.287933792437386,2,7,3
move,"[""move"", 2, 7, 4]",7.0,2.3560243516048365,7.0,0.7458594314449766,1.5509418915249067,14.0,21.713186481348693,2,7,4
move,"[""move"", 2, 7, 5]",5.0,1.9151574993807536,5.0,0.7460502632256001,1.3306038813031766,10.0,13.306038813031767,2,7,5
move,"[""move"", 2, 7, 6]",8.0,2.1475529138584486,8.0,0.7486503179469279,1.4481016159026883,16.0,23.169625854443012,2,7,6
move,"[""move"", 2, 7, 8]",5.0,1.7675484443733445,5.0,0.7536354054827334,1.2605919249280388,10.0,12.605919249280388,2,7,8
move,"[""move"", 2, 7, 9]",6.0,1.8569442414357906,6.0,0.7518452393250348,1.3043947403804126,12.0,15.652736884564952,2,7,9
move,"[""move"", 2, 8, 0]",5.0,1.6658372751995476,5.0,0.7574603473407604,1.211648811270154,10.0,12.11648811270154,2,8,0
move,"[""move"", 2, 8, 1]",4.0,1.5683534400652983,4.0,0.7426867912894819,1.1555201156773898,8.0,9.244160925419118,2,8,1
move,"[""move"", 2, 8, 2]",6.0,2.0192189232789803,6.0,0.7439591820201542,1.3815890526495676,12.0,16.57906863179481,2,8,2
move,"[""move"", 2, 8, 3]",5.0,1.8589353879879593,5.0,0.7298937774011369,1.294414582694548,10.0,12.944145826945478,2,8,3
move,"[""move"", 2, 8, 4]",7.0,2.0801598796942335,7.0,0.746244621525794,1.4132022506100135,14.0,19.78483150854019,2,8,4
move,"[""move"", 2, 8, 5]",7.0,2.0651096179186843,7.0,0.746846247743922,1.4059779328313033,14.0,19.683691059638246,2,8,5
move,"[""move"", 2, 8, 6]",7.0,2.0775454772271407,7.0,0.7496562330761647,1.4136008551516521,14.0,19.79041197212313,2,8,6
move,"[""move"", 2, 8, 7]",6.0,1.842616537558371,6.0,0.7436569969645971,1.2931367672614842,12.0,15.51764120713781,2,8,7
move,"[""move"", 2, 8, 9]",7.0,2.1748869698217885,7.0,0.7567632091091954,1.4658250894654918,14.0,20.521551252516886,2,8,9
move,"[""move"", 2, 9, 0]",7.0,2.079129467179347,7.0,0.7539570018049897,1.4165432344921685,14.0,19.831605282890358,2,9,0
move,"[""move"", 2, 9, 1]",8.0,2.207090440629789,8.0,0.7549459158343027,1.4810181782320464,16.0,23.696290851712742,2,9,1
move,"[""move"", 2, 9, 2]",5.0,2.124180283892568,5.0,0.735559306038901,1.4298697949657342,10.0,14.298697949657342,2,9,2
move,"[""move"", 2, 9, 3]",7.0,2.073873942009881,7.0,0.7443246272544813,1.409099284632181,14.0,19.727389984850536,2,9,3
move,"[""move"", 2, 9, 4]",6.0,2.0753881380517174,6.0,0.7263754097204224,1.4008817738860702,12.0,16.810581286632843,2,9,4
move,"[""move"", 2, 9, 5]",6.0,1.7805591858304897,6.0,0.742718764714752,1.2616389752726211,12.0,15.139667703271455,2,9,5
move,"[""move"", 2, 9, 6]",5.0,1.8493451117562025,5.0,0.7395129215463029,1.2944290166512524,10.0,12.944290166512525,2,9,6
move,"[""move"", 2, 9, 7]",5.0,1.7450266746562466,5.0,0.7493853071692377,1.2472059909127422,10.0,12.472059909127422,2,9,7
move,"[""move"", 2, 9, 8]",6.0,1.871872561432549,6.0,0.754715937244698,1.3132942493386235,12.0,15.759530992063482,2,9,8
move,"[""move"", 21, 0, 1]",9.0,1.9519155232847387,9.0,0.7483642896338085,1.3501399064592736,18.0,24.302518316266926,21,0,1
move,"[""move"", 21, 0, 2]",8.0,1.7674505811888022,8.0,0.7551168424796362,1.2612837118342193,16.0,20.18053938934751,21,0,2
move,"[""move"", 21, 0, 3]",8.0,1.851786341262386,8.0,0.745531963091636,1.298659152177011,16.0,20.778546434832176,21,0,3
move,"[""move"", 21, 0, 4]",8.0,1.7710095124284995,8.0,0.7341319363394271,1.252570724383963,16.0,20.041131590143408,21,0,4
move,"[""move"", 21, 0, 5]",8.0,1.8340284578103787,8.0,0.7338828329074332,1.2839556453589058,16.0,20.543290325742493,21,0,5
move,"[""move"", 21, 0, 6]",9.0,1.7889520675786486,9.0,0.7532563738174587,1.2711042206980534,18.0,22.87987597256496,21,0,6
move,"[""move"", 21, 0, 7]",9.0,1.8640051722722528,9.0,0.7480775879759873,1.3060413801241202,18.0,23.50874484223416,21,0,7
